Word,Average Proportion (Comedy),Average Proportion (Thriller)
program,6.656647746799251e-05,0.00011167398924591056
plan,0.00032604463745467054,0.0003119945408363553
scratch,3.445312369601923e-05,3.067433824925274e-05
ban,1.8086603510421052e-06,1.6481899765990718e-05
adopt,2.7890121223515423e-05,9.262955453668356e-06
ninth,7.896446463009021e-06,3.85462760159481e-05
gui,0.0017532154591251169,0.0014154948363061524
physic,6.986407425686065e-05,8.420842175038397e-05
enhanc,4.0360815418233085e-06,1.3072683274381014e-05
dead,0.00048078641994013684,0.0009445773238107211
bounc,2.073285587807669e-05,1.483331992384346e-05
perspect,1.2096042673039223e-05,7.6271542735459916e-06
column,1.3323681660506013e-05,1.1463441760967512e-05
refus,3.212082971391192e-05,3.81381505447675e-05
knife,4.4840060845523306e-05,6.309007603114135e-05
dragon,2.27102230516391e-05,7.461048371701688e-06
caesar,1.0586872701323308e-06,5.921214574353671e-05
spacecraft,1.2394983502270678e-06,1.0754171579283124e-05
step,0.00011821589194981363,0.00012590021527491185
genet,1.0009676313224813e-05,2.8215785252057385e-05
bowler,6.9711226807323e-06,1.0925138859854431e-05
driver,4.4320982847075775e-05,6.190438593877047e-05
result,2.4849164185087172e-05,4.0258878545910764e-05
bishop,4.234749080530075e-06,1.3038162382310971e-05
crime,0.00011362858695210979,9.037975999733463e-05
ram,2.1588426090905117e-05,1.7194990110713528e-05
howr,2.109786839976704e-05,1.933058922781308e-05
st,6.120795055155564e-05,3.8949555060848097e-05
memori,8.411276867391114e-05,0.0001292259889022671
dana,5.0681385262042854e-05,6.680810897738396e-06
upper,1.3609229297919547e-05,1.1613465882466244e-05
front,0.0001685219061452383,0.00018473656182413294
twice,6.409440028003305e-05,6.928737423544178e-05
susan,6.972583909441353e-06,1.2873636495813275e-05
whoever,2.854166565449381e-05,7.496382361633016e-05
know,0.007482214306876529,0.007633956361766284
actual,0.00048107233708354926,0.00025050402496609454
war,0.0002769320217377706,0.00017167294374291185
egg,5.205159786492332e-05,7.022969451171411e-05
johnson,3.633806533582256e-05,1.2693482817131223e-05
island,2.9186438661855637e-05,0.00014390850072266032
pervert,1.8076508869377582e-05,1.2229941546781011e-05
muscl,2.0585242051124058e-05,1.777183473512869e-05
darryl,2.2694829437007517e-06,1.3301501697594513e-05
umm,1.9604024109809022e-05,3.9190511710953584e-06
fourth,1.5059811639650375e-05,3.093867819281139e-05
fresh,4.4871971279577055e-05,3.6320662441925734e-05
recept,1.6037785892991728e-05,1.1491323117444744e-05
crack,4.952353641062029e-05,4.808366318350295e-05
vote,5.128953504642043e-05,2.0320632921220674e-05
betcha,1.3133957618214114e-05,6.743666047134204e-06
skywir,0.0,1.2536777813037131e-05
donovan,2.3772167546236842e-05,9.172628875435443e-06
societi,5.411993737539437e-05,2.4349950729994518e-05
uncomfort,1.4694359805039484e-05,9.193648701048119e-06
commit,7.038628753525946e-05,5.651742775025317e-05
mai,0.00041162552706816205,0.0005364213865676085
april,2.2120820791727067e-05,1.5138646313731644e-05
purpos,5.055169416765877e-05,5.5398238309348736e-05
stare,3.946072633682155e-05,3.4879903315959064e-05
common,4.6395113926573686e-05,5.1201810637815195e-05
campu,1.2191124390542104e-05,1.176417965714346e-05
mask,1.8471925416147877e-05,7.724023043343545e-05
opera,3.19240361513564e-05,1.6634764768472153e-05
kennedi,5.215581550377444e-06,2.179877226614557e-05
bree,4.287705005895489e-06,1.1718411264674262e-05
acm,4.71719396691391e-05,0.0
dug,7.650368552159399e-06,1.8105902573717724e-05
climb,4.140121586678722e-05,5.575340157610863e-05
chicago,5.352998132033158e-05,2.776500971973249e-05
ey,0.00031056738270124486,0.00032738013791450127
pinta,0.0,1.6636409197438396e-05
lack,3.157705176846753e-05,3.058098388226793e-05
hung,1.7792811715347493e-05,3.404638666637134e-05
camp,7.422970787036151e-05,4.751034019890084e-05
clinic,1.829742852259699e-05,1.3073450527003797e-05
spat,1.4229575675220688e-05,1.9817011848320672e-06
uthisu,1.5569650868064664e-05,6.9130291666236295e-06
sock,4.3511230169744095e-05,1.1308367669323822e-05
dawson,1.4242378155361654e-05,0.0
museum,1.544762550370824e-05,5.086580857358567e-05
vacuum,1.3417939641360275e-05,3.0715880015881855e-06
leap,1.859848212709925e-05,8.080821178050211e-06
romulan,0.0,2.6154878234848944e-05
soviet,1.8377670880330073e-05,1.91640764630038e-05
freewai,1.421709613202406e-05,1.2091627873540084e-05
half,0.0002484307852031218,0.0003077434692272051
profit,3.097053398291624e-05,2.075483377171983e-05
iri,6.4428423243195484e-06,2.1343438897144725e-05
real,0.0005828252052333369,0.0006353236773449599
client,6.71172075881481e-05,6.394766240760676e-05
an,0.002247351625051954,0.0022847313554022375
dynamit,1.476438813312306e-05,6.607201266891561e-06
eugen,0.0,2.152996738708692e-05
nuke,3.0123385386542855e-05,7.774472851380591e-06
robin,1.991161757090509e-05,1.5227139057388187e-05
rub,5.3078702777670804e-05,1.241437494438272e-05
gloria,2.170389406500451e-05,8.099050447897468e-06
becam,5.236036331257219e-05,6.361817416885273e-05
deceiv,9.309176430932332e-06,8.34535115319977e-06
distract,2.1751962182412042e-05,1.5844086857643883e-05
matthew,1.3742902948222558e-05,2.3683331230894092e-05
ken,6.0459785606691725e-06,2.1622045483670464e-05
where,0.0019791779484588244,0.0026494025314652276
america,0.00010226135547967483,5.280543494463671e-05
bela,3.942080264600075e-05,0.0
often,6.365382317860072e-05,6.0699979714348096e-05
sox,2.0496299961706768e-05,5.452562646604219e-06
dear,0.000190807888772999,0.00013609115189008584
partner,6.217367359533984e-05,0.00020856493844761666
devil,6.693003691470565e-05,5.810170252129071e-05
harm,3.0090181256458486e-05,5.2928780135430396e-05
shotgun,5.734303827333083e-06,2.356064292018652e-05
adjust,1.7696305900624812e-05,2.4911626455412656e-05
scheme,2.2288288476857142e-05,1.0431430119652347e-05
let,0.0022756733427791555,0.0020061816802911733
trash,2.3875757570104363e-05,2.22823639382616e-05
sherri,2.7554684559202256e-05,2.5665506585767935e-06
script,3.7143935597632333e-05,3.0851532552735865e-05
join,0.00011365188406845615,0.00011745624244836394
clock,5.781937409485224e-05,2.3760489256177004e-05
allison,7.461855537002256e-06,1.1512010584934599e-05
confirm,1.9434245237802258e-05,4.376343045436163e-05
clau,1.1834178040025315e-05,8.969985551830794e-06
probat,1.2138255660387219e-05,1.1833878297856117e-05
rhyme,1.4198177223469171e-05,5.9994568877578335e-06
whale,4.690978026443459e-05,1.0190177050802532e-05
nsa,1.096514072112782e-06,1.1654182320451055e-05
gruner,1.9631323740159398e-05,0.0
somedai,4.783323979882316e-05,5.610964787975335e-05
tripl,0.0,1.6527247312396395e-05
forward,4.730657087301542e-05,6.19579233542715e-05
pool,5.8655239912941354e-05,3.5035219753711395e-05
flat,2.1310864860751138e-05,3.052139902137467e-05
sole,9.071892531175939e-06,7.607251082732491e-06
american,0.00014341122688038847,0.0001266168243406084
pentang,2.781648905838346e-06,5.653130029383122e-06
grown,2.0241829895110882e-05,2.0555834972687764e-05
frederick,3.5314311984628576e-05,1.5650627903189873e-06
perfectli,6.322942642079412e-05,3.57974171745886e-05
potenti,2.5669346567214415e-05,2.1601987615480786e-05
mccaffrei,0.0,9.430352802970042e-06
form,8.168363131122707e-05,8.673888113461537e-05
nap,2.0412193572246614e-05,5.611561190745992e-06
slide,1.3477789935555637e-05,1.5352600877723627e-05
elev,3.6909123721984645e-05,3.035260162121392e-05
thelma,0.0,2.958992349297595e-05
fink,2.7960452503097744e-06,1.9098522456451477e-05
pumpkin,1.0634105835761665e-05,1.0425957290126161e-05
lilli,1.390824452918797e-06,2.0368010163227426e-05
farewel,1.6562102201415105e-05,4.70615527194557e-06
swann,0.0,3.106020423278903e-05
meal,3.914965423150301e-05,2.009663886846939e-05
fergu,0.0,2.8355015773620676e-05
mention,0.00010056554457799098,0.00010501024575110592
cant,0.0020867653428557416,0.0023103134997498943
pain,8.493305134846092e-05,0.00012119695849834264
tri,0.00019820723610828648,0.0002895298016717236
ok,0.0002645871945377008,0.00018406040483241013
crisi,2.3510141077382707e-05,2.5906782342771497e-05
jose,3.0123385386541354e-06,1.242697575149302e-05
would,0.002065391640225584,0.0019182129334848782
beach,3.073765948441555e-05,9.945966860036878e-05
size,3.482875337976817e-05,5.0016925982431e-05
angel,4.9153229106196995e-05,5.8997635631091975e-05
cancel,3.183838339435434e-05,3.384616260743291e-05
tuck,1.1565502819151127e-05,1.235369735398061e-05
cook,7.143956290433384e-05,3.365555084305401e-05
began,1.3054029382568412e-05,2.5349018017753587e-05
pregnanc,1.2400299702454887e-05,7.642873778239663e-06
king,0.00020283473648447314,8.646017513724387e-05
finish,0.00019011474454832768,0.00020786361503747806
automat,1.3643764198335161e-05,1.737115270250464e-05
overwhelm,1.499508886629475e-05,7.640681756813502e-06
fast,0.00014625334147883614,0.00017178911242935043
intens,1.7813181289790976e-05,1.7862528056892825e-05
translat,7.166484707640601e-06,1.8593922092189028e-05
sucker,3.610107653467727e-05,2.0690576684730375e-05
etern,2.3304091349732343e-05,2.3090060048398736e-05
still,0.0008355521572038768,0.0010518487291185444
beneath,1.276937735284599e-05,6.99205670277848e-06
funer,5.300839398595865e-05,5.589974062806502e-05
immedi,5.2735533182035946e-05,5.510377518935318e-05
prai,4.370089143982163e-05,2.3901654798198926e-05
theatr,3.933910072095864e-05,8.986272478515191e-06
ceremoni,1.956682433566917e-05,2.1010498746288606e-05
pregnant,6.090594012458346e-05,2.8366226701729325e-05
capac,6.82961809866015e-06,2.0673111692847256e-05
dya,6.144196365096241e-06,1.0295276750716454e-05
killain,0.0,8.77763528749789e-06
maroon,3.632109282816466e-05,3.907132467329114e-06
sammi,9.25981395868496e-06,2.716394078986034e-05
gordon,1.0213187077162406e-05,4.214251480266751e-05
bother,9.882948047055698e-05,0.00015869804769522156
hah,1.186397361704737e-05,1.2251556335186093e-05
cartman,2.2715398768824814e-05,0.0
crude,8.349492712582706e-06,6.006807959253587e-06
bedroom,4.7245383316921016e-05,4.62898902607131e-05
mustang,5.02235553424812e-06,9.393190451360357e-06
offer,0.00015944064214322632,0.00012593029729465063
path,1.888356498941278e-05,2.031995025250863e-05
doyl,2.8280829145596244e-05,2.233204615297342e-05
viktor,0.0,3.613300452304768e-05
iim,1.2451675366169173e-05,1.830511664477848e-05
buff,2.6640771435042103e-05,6.758624511772152e-07
disk,1.2364408801969925e-06,3.80338108536886e-05
birthdai,8.100114655071954e-05,4.937337975821434e-05
kilo,0.0,1.985651236341561e-05
lap,1.1694324790736854e-05,1.269958015662869e-05
am,0.0010859837734246006,0.000998815670050434
poem,3.369291124847945e-05,4.2562084354320675e-06
least,0.00030310981051946017,0.00028473741438702596
pick,0.00038300787326728123,0.0003269701196710992
pad,1.7547501073568403e-05,1.0868830121822363e-05
slowli,2.935263112554009e-05,1.718542645470844e-05
garag,4.236676280717293e-05,3.0246488292637123e-05
person,0.0004910816738275089,0.00041619399121023203
permit,1.3144284818984932e-05,1.8675827980479738e-05
further,3.289950847615602e-05,4.9345744171616056e-05
connect,4.1491705420407525e-05,0.00011513347703644768
surgeon,2.556876770023531e-05,1.67073877010753e-05
freezer,5.410870741700607e-06,6.792151799342643e-06
obviou,3.360381041735903e-05,4.88355549618272e-05
dinosaur,7.546495339948121e-06,2.769396340201876e-05
audrei,4.003519063504511e-06,2.5209085831925736e-05
furnitur,1.5815154464844964e-05,9.561223348176813e-06
scientist,3.167817612932857e-05,4.437715528191139e-05
roll,9.729947233564335e-05,7.471398400422619e-05
collect,6.0111406128111665e-05,5.891769277300469e-05
chat,3.3721123903679334e-05,2.609345321785551e-05
attend,3.837551400283272e-05,2.2496589136958676e-05
document,2.0052605633453385e-05,2.5482164706733523e-05
chapter,1.2792949523451745e-05,2.2634824947389873e-05
death,0.00022107579398700754,0.0003443794434192076
venkman,4.330368359855489e-05,0.0
fingernail,1.4098328581970676e-05,5.300762756960339e-06
sweet,0.00017774895852648605,7.311676542179814e-05
ol,4.360829893584436e-05,2.0809056089202978e-05
stalk,1.7580587974864664e-06,1.8609522745626582e-05
salt,1.9779938916965994e-05,1.3406225315704826e-05
tobi,2.036147872549248e-05,2.1378596435427e-05
camera,6.160196619932456e-05,7.510189288325275e-05
entri,4.675393427714285e-06,4.102290805878819e-05
congratul,7.10368900105729e-05,3.340479297588079e-05
inspir,3.434501405012081e-05,1.3710293224389449e-05
jackson,1.7062254515017294e-05,1.6028132968143884e-05
simul,5.1642424381353385e-06,2.551742884465612e-05
friedman,0.0,1.5408423160275526e-05
pale,1.1426499649959397e-05,1.049640262702616e-05
kathryn,0.0,2.770057663695738e-05
somebodi,0.0003005039401496716,0.000393695725232638
splendid,9.635548178513533e-06,4.0311750281069626e-06
eighti,2.7450562185782834e-05,2.5739983013303402e-05
eras,1.5143599179210526e-06,2.2242340875177638e-05
digniti,1.0482197585435725e-05,9.90273441305274e-06
swim,5.214510463676103e-05,8.857578536056668e-05
ly,7.849907846644287e-05,9.739603034085715e-05
star,0.00012510548991720072,9.206948380792677e-05
ye,0.0027493605085737566,0.0020868976469204477
shy,1.7001746169561667e-05,1.1541939763762474e-05
pin,2.521996317464887e-05,5.344066929068439e-05
outpost,9.84135732e-07,1.2536777813037131e-05
rais,0.00010506527659071036,7.766958375444683e-05
yah,2.7756374884952633e-05,0.0001038710202660789
leopard,3.2895422163398494e-06,3.919967333605485e-05
exposur,1.9489598244548875e-06,1.0128019477303402e-05
puttin,8.723802209993984e-06,7.324488779551899e-06
martin,2.0302716563769177e-05,7.07327001410196e-05
chip,3.369566882566767e-05,5.507237035253756e-05
somehow,3.815112138608777e-05,8.946500014104009e-05
jaeger,1.5746171712002257e-05,3.3365564468610273e-07
silent,1.160718929533684e-05,1.4880144520495358e-05
fact,0.00024118775105227348,0.00020267373538128945
ni,5.84421433723648e-05,2.4670156290953586e-06
tub,1.2311676524962532e-05,1.1257323176369198e-05
bag,0.0001078530650969803,0.0001259468013831669
initi,2.1513161714461028e-05,2.7524905663070468e-05
buri,3.2301919775694106e-05,0.00012544703529233922
council,1.0458664636742709e-05,2.2176961795661183e-05
andrew,2.5705558417881206e-05,1.0317161597911393e-05
brazil,4.691735653018045e-06,1.1920931557200414e-05
neil,6.4267552258451124e-06,3.2671766612327004e-05
suit,0.00010850445104521487,0.0001598266810449057
aliv,0.0001356262687732595,0.0002704421392157631
us,0.002610600720246771,0.0031703657493220958
gabriel,1.2623612856386466e-05,1.763042321084937e-05
expertis,1.6794275167473683e-06,1.4632152440207594e-05
secret,0.00013442442028853383,0.00018835742841948524
cherri,1.6711508544629323e-05,1.9133296716041956e-05
crippl,1.564449822762819e-05,1.9715204166396622e-05
cross,8.630535125610338e-05,0.00010029679662366836
silver,2.8364858807342825e-05,2.7626462453802533e-05
thief,3.486932056802633e-05,2.8058243444945173e-05
whip,2.486560047566743e-05,3.194209088550928e-05
insan,9.104022611778496e-05,7.58699145752751e-05
riplei,7.947988364142857e-07,2.7926983100134597e-05
foreign,5.1591892842529e-05,2.2582283062873185e-05
ted,0.00022336926331017443,2.821301181377426e-05
glimps,1.4766938851930827e-05,5.125677739340506e-06
lebowski,4.237980157983534e-05,0.0
me,0.010052705574121542,0.010379656205147735
peopl,0.0014275372868025804,0.0013058847707934347
koessler,0.0,1.7572423730611817e-05
minist,1.0519777035213534e-05,2.309768106719158e-05
kristen,3.2083622754345865e-06,4.436310044731983e-05
faze,0.0,1.430065847381941e-05
payment,2.5470157834557895e-05,2.2310917366977638e-05
dean,1.5873180467341353e-05,2.5097702932581433e-05
regret,3.397667336850601e-05,3.206227598607763e-05
histor,1.7340924111090974e-05,1.0820553601463062e-05
slaughter,1.4755211553484962e-05,2.3416695812602107e-05
near,7.907166017349609e-05,0.00014249985190835233
popcorn,1.7021441968850374e-05,1.8428403801713503e-05
japanes,1.901850095272256e-05,2.5589177397794515e-05
fuse,1.73970747523367e-05,1.842531126988861e-05
lucki,0.00017833457033005848,0.0001645675029259557
mous,1.2711197715893232e-05,1.882991225254745e-05
wherer,1.3549162507426442e-05,2.5775356261887365e-05
powel,0.0,2.6904570349756537e-05
vanessa,5.5461249068679706e-05,0.0
inherit,1.3305417435830074e-05,1.9889552679151057e-05
meat,4.270382392240877e-05,3.502545116568227e-05
sang,8.901199601943359e-06,2.29829584703038e-06
bert,3.0248347796828568e-05,7.602539248105486e-07
scale,3.2913431772439106e-05,3.101306368638059e-05
scam,1.335016808814361e-05,1.4762535749942618e-05
servic,9.275895863786689e-05,0.00011236673413345866
porno,1.56194579477287e-05,1.3578068068699575e-05
spring,6.4522368924369e-05,1.624378335009747e-05
storag,3.3307123505223306e-05,2.619435344345488e-05
small,0.00013950536057661308,0.00015628564517813437
thing,0.0023814315667384416,0.0022777570949872776
tragedi,1.3579163409087344e-05,1.4711198113759264e-05
makin,2.4056789771821053e-05,1.7506794230945993e-05
just,0.005983134277784598,0.004953084879774764
costum,3.436898459943609e-05,2.7155451634720677e-05
averag,1.6062830315854104e-05,1.5677693890760157e-05
experienc,6.8207101505998556e-06,2.754905730307572e-05
click,1.2344913806304352e-05,2.350702529469114e-05
lose,0.00024126587884369958,0.00022323550054354686
folk,7.498621227480124e-05,6.28631455924686e-05
danger,0.00010192413663030038,0.00019220553578250124
mayflow,2.200559899312331e-05,0.0
more,0.0013246345581519317,0.0014480972556170956
view,5.653299333682177e-05,4.501036600323586e-05
jasper,6.677439602558647e-06,6.32755125489578e-06
hostag,7.264198121933083e-06,6.17707865448308e-05
swamp,2.553106113008421e-05,1.6350515233358227e-05
cup,7.34429403149526e-05,5.146254782098945e-05
hatch,9.437490426769925e-06,1.3286403402720677e-05
